Date,Region,Product_Name,Category,Sub_Category,Product_ID,Sales_Units,Price_At_Time,Revenue,Stock_Level,Marketing_Spend,Social_Media_Influence_Score,Festival_Seasonality_Adjustment,Customer_Rating,Rolling_Avg_Sales
2023-01-01,North,Purplle Green Tea Face Wash,Skincare,Facewash,2007,111,1745.08,193703.88,421,25362.14,48.54,0.92,4.73,578
2023-01-01,West,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,589,347.52,204689.28,600,35928.09,98.33,1.23,3.0,647
2023-01-01,Central,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,362,239.14,86568.68,739,24744.97,94.0,1.13,3.01,676
2023-01-01,East,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,284,1494.75,424509.0,1798,13272.33,94.15,0.98,3.75,661
2023-01-01,North,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,603,1505.75,907967.25,1426,25658.35,21.9,0.9,3.72,639
2023-01-01,Central,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,578,1227.25,709350.5,1786,2504.7,35.45,1.08,4.03,562
2023-01-01,North,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,229,711.03,162825.87,1560,15778.77,81.75,0.91,3.81,606
2023-01-01,South,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,134,1497.27,200634.18,524,24860.63,8.82,1.23,3.48,669
2023-01-01,South,Purplle Green Tea Face Wash,Skincare,Facewash,2007,124,854.8,105995.2,1281,33884.16,8.55,0.88,3.75,554
2023-01-01,West,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,90,710.76,63968.4,786,28552.76,40.67,0.83,3.21,426
2023-01-01,South,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,553,1741.86,963248.58,1692,13784.74,48.39,1.23,4.29,526
2023-01-01,Central,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,542,1986.82,1076856.44,1486,19008.4,45.99,1.22,3.87,526
2023-01-01,South,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,710,1513.93,1074890.3,695,39326.25,60.0,1.23,4.04,640
2023-01-01,South,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,720,373.26,268747.2,1648,31514.87,18.22,1.12,3.54,657
2023-01-01,Central,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,223,237.15,52884.45,1109,33613.27,15.74,1.12,4.75,602
2023-01-01,East,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,309,1953.24,603551.16,1015,3970.08,104.9,0.96,4.69,493
2023-01-01,South,Purplle Kajal - Intense Black,Makeup,Mascara,2003,110,1060.9,116699.0,872,36408.48,74.02,1.22,4.25,609
2023-01-01,South,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,362,204.97,74199.14,1479,18669.12,40.16,0.94,3.82,508
2023-01-01,South,Purplle Kajal - Intense Black,Makeup,Mascara,2003,360,645.98,232552.8,1464,12609.16,84.49,1.16,3.2,426
2023-01-01,Central,Purplle Kajal - Intense Black,Makeup,Mascara,2003,461,1967.54,907035.94,793,20134.8,44.18,1.14,3.53,611
2023-01-01,North,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,712,1803.05,1283771.6,1306,25766.36,71.08,1.05,3.45,615
2023-01-01,North,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,510,901.51,459770.1,1359,14614.41,52.66,1.22,3.14,666
2023-01-01,East,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,719,631.56,454091.64,521,11426.73,66.58,1.02,3.29,665
2023-01-01,Central,Purplle Green Tea Face Wash,Skincare,Facewash,2007,390,220.61,86037.9,929,14893.88,32.62,1.14,4.18,657
2023-01-01,Central,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,468,415.63,194514.84,1444,15311.89,27.79,1.06,3.43,454
2023-01-01,West,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,105,688.51,72293.55,769,13379.01,44.67,1.24,4.79,659
2023-01-01,Central,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,353,203.42,71807.26,792,30969.83,41.87,1.1,4.03,589
2023-01-01,North,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,289,1884.56,544637.84,1313,30468.0,59.9,0.99,4.25,536
2023-01-01,West,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,417,1492.31,622293.27,753,11923.58,14.97,0.86,4.69,572
2023-01-01,West,Purplle Kajal - Intense Black,Makeup,Mascara,2003,450,1894.78,852651.0,777,30189.85,66.14,0.84,3.45,656
2023-01-01,South,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,250,1035.37,258842.5,535,19446.13,64.69,0.87,4.41,599
2023-01-01,Central,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,503,542.12,272686.36,1452,18752.5,47.62,1.24,3.28,532
2023-01-01,West,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,535,2093.23,1119878.05,892,20959.18,77.35,0.88,4.78,564
2023-01-01,East,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,479,1368.23,655382.17,1108,2823.26,75.64,0.96,3.01,431
2023-01-01,East,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,524,1316.67,689935.08,666,29164.45,46.67,1.05,4.25,570
2023-01-01,West,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,440,866.29,381167.6,832,15544.05,83.52,1.1,4.01,419
2023-01-01,East,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,176,2041.88,359370.88,964,13496.77,71.66,0.88,3.28,576
2023-01-01,South,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,150,2026.95,304042.5,1672,28611.16,54.8,0.97,4.78,409
2023-01-01,Central,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,607,903.12,548193.84,495,26603.63,70.59,0.87,4.44,553
2023-01-01,South,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,230,2104.17,483959.1,1072,18320.52,26.31,1.15,4.19,562
2023-01-01,Central,Purplle Green Tea Face Wash,Skincare,Facewash,2007,607,2161.57,1312072.99,938,31393.64,98.9,1.12,3.91,672
2023-01-01,Central,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,633,1480.32,937042.56,424,10932.87,22.77,0.86,4.28,654
2023-01-01,Central,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,597,733.33,437798.01,734,9998.52,102.85,0.89,4.08,402
2023-01-01,West,Purplle Green Tea Face Wash,Skincare,Facewash,2007,480,698.89,335467.2,1724,25656.13,15.8,1.12,4.67,618
2023-01-01,North,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,464,1898.82,881052.48,874,11783.71,45.44,1.08,3.08,425
2023-01-01,South,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,133,1018.66,135481.78,814,22779.28,23.98,0.93,4.23,624
2023-01-01,West,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,366,2070.2,757693.2,1376,8299.15,79.16,0.92,4.43,391
2023-01-01,Central,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,696,1435.48,999094.08,1032,27970.67,75.19,1.07,4.11,447
2023-01-01,Central,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,284,1369.14,388835.76,1723,35191.24,45.23,0.87,4.51,459
2023-01-01,West,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,515,394.53,203182.95,867,8339.19,82.91,0.99,4.54,493
2023-01-01,Central,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,556,2065.26,1148284.56,973,11631.61,37.08,1.09,4.26,440
2023-01-01,North,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,272,2106.48,572962.56,1609,36645.21,69.41,0.86,3.7,621
2023-01-01,West,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,371,2094.27,776974.17,1356,34996.69,34.41,1.22,3.38,653
2023-01-01,East,Purplle Kajal - Intense Black,Makeup,Mascara,2003,206,2209.39,455134.34,1770,30144.74,16.9,0.98,3.0,652
2023-01-01,South,Purplle Green Tea Face Wash,Skincare,Facewash,2007,195,1368.31,266820.45,1021,5469.48,33.31,1.05,4.53,393
2023-01-01,Central,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,223,859.7,191713.1,980,30294.63,10.04,1.0,4.01,689
2023-01-01,Central,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,221,2013.58,445001.18,512,15654.74,99.56,0.98,3.01,639
2023-01-01,North,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,634,1131.68,717485.12,1711,21008.04,46.53,0.97,3.75,501
2023-01-01,South,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,149,241.71,36014.79,1750,8942.86,102.33,0.93,4.16,506
2023-01-01,South,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,107,1628.22,174219.54,503,6547.21,104.26,1.03,4.33,606
2023-01-01,West,Purplle Kajal - Intense Black,Makeup,Mascara,2003,626,660.6,413535.6,1109,29307.89,69.0,1.12,3.88,441
2023-01-01,Central,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,529,1279.41,676807.89,1611,3614.63,85.68,0.99,4.35,576
2023-01-01,East,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,381,282.11,107483.91,689,4093.21,73.58,0.89,4.18,660
2023-01-01,Central,Purplle Kajal - Intense Black,Makeup,Mascara,2003,226,892.32,201664.32,1467,23335.0,87.24,1.17,4.02,425
2023-01-01,South,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,161,1393.73,224390.53,433,7157.55,64.25,1.04,3.66,454
2023-01-01,East,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,157,1847.0,289979.0,1749,30170.01,53.73,0.97,3.57,574
2023-01-01,South,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,496,347.53,172374.88,1288,39892.76,44.61,1.15,3.15,641
2023-01-01,East,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,126,616.99,77740.74,937,30044.43,15.33,0.88,3.48,640
2023-01-01,South,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,477,778.9,371535.3,976,23926.2,88.2,0.92,4.06,638
2023-01-01,Central,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,644,1441.44,928287.36,1305,6912.3,101.86,0.85,4.15,558
2023-01-01,West,Purplle Green Tea Face Wash,Skincare,Facewash,2007,544,519.58,282651.52,1178,15424.12,26.23,0.98,4.43,564
2023-01-01,South,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,471,901.36,424540.56,1356,4370.39,96.35,1.24,4.36,415
2023-01-02,South,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,206,726.35,149628.1,855,27035.74,34.15,1.21,4.01,459
2023-01-02,South,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,181,1211.89,219352.09,1276,29817.95,43.17,1.03,4.26,419
2023-01-02,West,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,718,1448.65,1040130.7,1726,19675.52,19.63,0.88,3.8,465
2023-01-02,North,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,680,451.0,306680.0,1086,16251.95,27.41,0.88,3.47,497
2023-01-02,Central,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,606,711.93,431429.58,1569,35626.18,102.85,0.89,4.38,498
2023-01-02,East,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,663,954.34,632727.42,1450,15960.15,27.44,1.11,4.68,470
2023-01-02,North,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,738,2021.35,1491756.3,1308,3995.17,56.63,1.1,4.75,391
2023-01-02,South,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,102,527.55,53810.1,1024,24378.95,78.71,0.82,3.08,438
2023-01-02,South,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,495,482.18,238679.1,1330,26195.44,73.04,1.07,3.39,458
2023-01-02,East,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,98,2245.27,220036.46,1086,3464.33,95.09,1.22,3.45,612
2023-01-02,East,Purplle Kajal - Intense Black,Makeup,Mascara,2003,306,1581.3,483877.8,1668,35963.26,16.71,0.92,4.34,582
2023-01-02,East,Purplle Green Tea Face Wash,Skincare,Facewash,2007,172,1190.97,204846.84,716,4349.83,69.23,0.86,3.14,496
2023-01-02,North,Purplle Green Tea Face Wash,Skincare,Facewash,2007,529,870.5,460494.5,1579,34736.19,49.98,0.99,3.42,682
2023-01-02,West,Purplle Green Tea Face Wash,Skincare,Facewash,2007,142,794.95,112882.9,553,35468.37,69.03,1.13,4.09,656
2023-01-02,South,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,717,1849.33,1325969.61,980,27126.42,17.63,0.92,4.69,639
2023-01-02,South,Purplle Kajal - Intense Black,Makeup,Mascara,2003,251,2245.36,563585.36,980,21775.16,45.9,0.91,3.55,609
2023-01-02,North,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,623,1386.94,864063.62,409,38419.23,80.53,1.02,3.03,623
2023-01-02,West,Purplle Kajal - Intense Black,Makeup,Mascara,2003,112,2023.32,226611.84,940,13158.07,58.44,0.82,4.17,540
2023-01-02,Central,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,509,1103.76,561813.84,753,26371.54,58.81,1.11,3.6,585
2023-01-02,Central,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,529,1503.87,795547.23,1362,11917.43,36.95,0.99,3.33,429
2023-01-02,West,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,431,1628.13,701724.03,498,13889.38,108.25,0.98,4.21,428
2023-01-02,Central,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,748,488.85,365659.8,1591,39806.73,89.34,0.81,4.48,594
2023-01-02,North,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,239,1358.36,324648.04,771,16164.39,95.03,1.21,4.01,466
2023-01-02,East,Purplle Green Tea Face Wash,Skincare,Facewash,2007,392,310.88,121864.96,1625,18115.92,34.29,1.1,3.54,677
2023-01-02,West,Purplle Kajal - Intense Black,Makeup,Mascara,2003,439,2221.0,975019.0,632,27791.33,47.18,1.08,3.53,467
2023-01-02,North,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,716,460.1,329431.6,1317,6865.73,13.16,1.16,4.5,591
2023-01-02,Central,Purplle Kajal - Intense Black,Makeup,Mascara,2003,192,442.24,84910.08,1553,1100.5,76.27,1.16,4.06,423
2023-01-02,East,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,104,844.89,87868.56,873,6303.26,30.52,1.21,4.4,448
2023-01-02,West,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,152,291.34,44283.68,765,8601.03,11.14,1.09,3.97,457
2023-01-02,East,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,359,2192.44,787085.96,1559,3291.4,67.55,0.93,3.87,532
2023-01-02,South,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,715,321.38,229786.7,748,39685.73,23.61,1.05,3.23,682
2023-01-02,East,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,559,2047.93,1144792.87,427,34865.76,35.49,1.15,4.03,646
2023-01-02,East,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,547,937.22,512659.34,1442,18891.85,37.93,0.89,4.63,541
2023-01-02,East,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,694,936.88,650194.72,504,26553.01,96.71,0.91,3.86,405
2023-01-02,North,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,506,439.35,222311.1,1786,14637.43,57.2,1.16,3.3,477
2023-01-02,East,Purplle Kajal - Intense Black,Makeup,Mascara,2003,324,930.03,301329.72,1556,1978.7,56.4,1.07,3.75,404
2023-01-02,East,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,158,2072.89,327516.62,512,13159.66,50.2,0.98,4.4,653
2023-01-02,East,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,301,1866.3,561756.3,501,8923.47,38.01,1.09,3.46,643
2023-01-02,Central,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,513,1737.11,891137.43,1025,29324.47,82.41,1.08,3.99,611
2023-01-02,Central,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,477,1755.97,837597.69,1365,4231.75,42.79,1.01,4.76,574
2023-01-02,North,Purplle Green Tea Face Wash,Skincare,Facewash,2007,123,1289.26,158578.98,1061,28301.74,9.29,1.05,3.09,522
2023-01-02,West,Purplle Green Tea Face Wash,Skincare,Facewash,2007,137,1140.59,156260.83,1787,30651.76,44.42,0.91,3.12,428
2023-01-02,North,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,593,1708.97,1013419.21,1398,27119.96,109.02,1.12,3.33,581
2023-01-02,South,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,652,1942.51,1266516.52,1519,1602.68,105.99,1.16,4.74,601
2023-01-02,Central,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,303,1147.43,347671.29,1485,25594.61,29.55,1.05,3.47,447
2023-01-02,North,Purplle Kajal - Intense Black,Makeup,Mascara,2003,509,1019.89,519124.01,1104,26222.26,72.28,0.95,3.11,630
2023-01-02,Central,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,209,420.69,87924.21,705,35224.65,78.15,1.03,4.71,489
2023-01-02,West,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,291,811.56,236163.96,1653,29698.72,22.87,1.21,4.45,504
2023-01-02,Central,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,440,349.32,153700.8,1263,27074.07,105.07,1.06,4.75,544
2023-01-02,Central,Purplle Kajal - Intense Black,Makeup,Mascara,2003,304,278.05,84527.2,1687,25624.09,52.62,1.23,3.85,586
2023-01-02,North,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,571,2185.15,1247720.65,507,22327.54,26.58,1.21,4.23,602
2023-01-02,East,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,434,1425.51,618671.34,1649,3539.33,55.7,0.91,4.5,660
2023-01-02,West,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,671,410.15,275210.65,440,27376.45,107.06,1.15,3.28,593
2023-01-02,West,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,166,1529.48,253893.68,1316,4582.95,51.93,1.08,4.69,557
2023-01-02,North,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,308,1330.5,409794.0,787,27299.7,83.18,1.19,4.33,613
2023-01-02,North,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,745,2028.57,1511284.65,672,22803.02,28.03,1.12,3.55,394
2023-01-02,East,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,134,736.72,98720.48,555,2185.42,85.86,1.13,4.35,476
2023-01-02,North,Purplle Green Tea Face Wash,Skincare,Facewash,2007,192,1845.51,354337.92,778,28306.6,81.27,1.13,4.79,450
2023-01-02,North,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,478,1424.42,680872.76,1556,1639.08,109.27,0.92,3.92,462
2023-01-02,East,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,95,570.16,54165.2,1394,5782.08,104.92,0.97,3.99,406
2023-01-02,West,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,427,1348.51,575813.77,1489,14440.85,94.08,1.24,3.85,673
2023-01-02,North,Purplle Kajal - Intense Black,Makeup,Mascara,2003,747,969.32,724082.04,1358,19360.74,56.61,1.11,4.1,474
2023-01-02,Central,Purplle Green Tea Face Wash,Skincare,Facewash,2007,472,1912.72,902803.84,1601,16058.13,35.61,1.09,4.62,413
2023-01-02,West,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,122,2053.26,250497.72,1065,24194.0,48.32,0.92,3.46,521
2023-01-02,East,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,634,1845.4,1169983.6,1063,7071.79,60.47,0.97,4.06,638
2023-01-02,South,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,284,523.68,148725.12,1462,29089.34,57.05,1.16,3.33,536
2023-01-02,South,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,194,1256.52,243764.88,711,13719.96,80.65,1.07,3.17,588
2023-01-02,West,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,660,861.41,568530.6,1342,37649.51,31.39,0.96,3.24,536
